participantId,month,category,amount
403,2023-03,wage,3498
404,2023-03,expense,1101
404,2023-03,wage,2545
405,2023-03,expense,1422
405,2023-03,wage,3011
408,2023-03,expense,1999
408,2023-03,wage,2646
409,2023-03,expense,1676
409,2023-03,wage,4650
410,2023-03,expense,1168
410,2023-03,wage,3795
411,2023-03,expense,1543
411,2023-03,wage,3136
412,2023-03,expense,1770
412,2023-03,wage,2146
413,2023-03,expense,1370
413,2023-03,wage,7920
414,2023-03,expense,1322
414,2023-03,wage,3588
415,2023-03,expense,1006
415,2023-03,wage,3760
416,2023-03,expense,1501
416,2023-03,wage,5841
417,2023-03,expense,1742
417,2023-03,wage,2716
418,2023-03,expense,1617
418,2023-03,wage,3086
419,2023-03,expense,1778
419,2023-03,wage,2207
420,2023-03,expense,675
420,2023-03,wage,3710
421,2023-03,expense,883
421,2023-03,wage,5741
422,2023-03,expense,1117
422,2023-03,wage,4302
423,2023-03,expense,669
423,2023-03,wage,3704
424,2023-03,expense,1463
424,2023-03,wage,1840
425,2023-03,expense,1043
425,2023-03,wage,3101
426,2023-03,expense,1014
426,2023-03,wage,3902
427,2023-03,expense,1380
427,2023-03,wage,4761
428,2023-03,expense,666
428,2023-03,wage,3528
429,2023-03,expense,802
429,2023-03,wage,7776
430,2023-03,expense,1390
430,2023-03,wage,2431
431,2023-03,expense,1088
431,2023-03,wage,3040
432,2023-03,expense,1245
432,2023-03,wage,2307
433,2023-03,expense,646
433,2023-03,wage,6470
434,2023-03,expense,1090
434,2023-03,wage,5538
435,2023-03,expense,1490
435,2023-03,wage,1680
436,2023-03,expense,1347
436,2023-03,wage,1840
437,2023-03,expense,1108
437,2023-03,wage,2867
438,2023-03,expense,978
438,2023-03,wage,3794
439,2023-03,expense,1724
439,2023-03,wage,2608
440,2023-03,expense,1079
440,2023-03,wage,3552
441,2023-03,expense,1761
441,2023-03,wage,1760
442,2023-03,expense,1092
442,2023-03,wage,5129
443,2023-03,expense,1410
443,2023-03,wage,1840
444,2023-03,expense,614
444,2023-03,wage,7829
445,2023-03,expense,1204
445,2023-03,wage,4728
446,2023-03,expense,909
446,2023-03,wage,7661
447,2023-03,expense,1341
447,2023-03,wage,3635
448,2023-03,expense,1109
448,2023-03,wage,3711
449,2023-03,expense,1079
449,2023-03,wage,3573
450,2023-03,expense,1052
450,2023-03,wage,2888
451,2023-03,expense,791
451,2023-03,wage,3617
452,2023-03,expense,1524
452,2023-03,wage,1981
453,2023-03,expense,1375
453,2023-03,wage,1760
454,2023-03,expense,1191
454,2023-03,wage,6159
455,2023-03,expense,974
455,2023-03,wage,3606
456,2023-03,expense,1223
456,2023-03,wage,1995
457,2023-03,expense,687
457,2023-03,wage,3438
458,2023-03,expense,974
458,2023-03,wage,3571
459,2023-03,expense,1260
459,2023-03,wage,4909
460,2023-03,expense,1278
460,2023-03,wage,2562
461,2023-03,expense,705
461,2023-03,wage,6093
462,2023-03,expense,1632
462,2023-03,wage,1840
463,2023-03,expense,1146
463,2023-03,wage,3442
464,2023-03,expense,1325
464,2023-03,wage,3303
465,2023-03,expense,793
465,2023-03,wage,3414
466,2023-03,expense,816
466,2023-03,wage,3567
467,2023-03,expense,1154
467,2023-03,wage,2881
468,2023-03,expense,1196
468,2023-03,wage,2847
469,2023-03,expense,1076
469,2023-03,wage,4918
470,2023-03,expense,583
470,2023-03,wage,2623
471,2023-03,expense,600
471,2023-03,wage,7538
472,2023-03,expense,1551
472,2023-03,wage,2388
473,2023-03,expense,1181
473,2023-03,wage,4814
474,2023-03,expense,598
474,2023-03,wage,7516
475,2023-03,expense,1024
475,2023-03,wage,7221
476,2023-03,expense,887
476,2023-03,wage,3240
477,2023-03,expense,1242
477,2023-03,wage,2810
478,2023-03,expense,1162
478,2023-03,wage,4800
479,2023-03,expense,1409
479,2023-03,wage,1779
480,2023-03,expense,882
480,2023-03,wage,3538
481,2023-03,expense,1260
481,2023-03,wage,2401
482,2023-03,expense,1143
482,2023-03,wage,3525
483,2023-03,expense,783
483,2023-03,wage,7097
484,2023-03,expense,1266
484,2023-03,wage,2718
485,2023-03,expense,829
485,2023-03,wage,2528
486,2023-03,expense,984
486,2023-03,wage,2326
487,2023-03,expense,1137
487,2023-03,wage,4667
488,2023-03,expense,1384
488,2023-03,wage,1903
489,2023-03,expense,801
489,2023-03,wage,6082
490,2023-03,expense,941
490,2023-03,wage,3561
491,2023-03,expense,883
491,2023-03,wage,4487
492,2023-03,expense,1170
492,2023-03,wage,4324
493,2023-03,expense,1393
493,2023-03,wage,4509
494,2023-03,expense,768
494,2023-03,wage,3532
495,2023-03,expense,1253
495,2023-03,wage,2681
496,2023-03,expense,752
496,2023-03,wage,3318
497,2023-03,expense,1217
497,2023-03,wage,2460
498,2023-03,expense,1184
498,2023-03,wage,2763
499,2023-03,expense,1088
499,2023-03,wage,7053
500,2023-03,expense,974
500,2023-03,wage,3461
501,2023-03,expense,1593
501,2023-03,wage,2643
502,2023-03,expense,1316
502,2023-03,wage,2788
503,2023-03,expense,1477
503,2023-03,wage,1859
504,2023-03,expense,1444
504,2023-03,wage,3452
505,2023-03,expense,1789
505,2023-03,wage,3433
506,2023-03,expense,1597
506,2023-03,wage,7023
507,2023-03,expense,1724
507,2023-03,wage,2103
508,2023-03,expense,1895
508,2023-03,wage,2947
511,2023-03,expense,1370
511,2023-03,wage,3409
513,2023-03,expense,1457
513,2023-03,wage,3434
515,2023-03,expense,1331
515,2023-03,wage,3332
516,2023-03,expense,1821
516,2023-03,wage,3047
517,2023-03,expense,1440
517,2023-03,wage,3177
518,2023-03,expense,1574
518,2023-03,wage,3138
519,2023-03,expense,1927
519,2023-03,wage,2476
520,2023-03,expense,1529
520,2023-03,wage,5895
521,2023-03,expense,1453
521,2023-03,wage,3042
522,2023-03,expense,1425
522,2023-03,wage,2301
524,2023-03,expense,1456
524,2023-03,wage,5887
525,2023-03,expense,1073
525,2023-03,wage,3229
527,2023-03,expense,1634
527,2023-03,wage,2693
528,2023-03,expense,1103
528,2023-03,wage,3344
529,2023-03,expense,1439
529,2023-03,wage,6642
530,2023-03,expense,1617
530,2023-03,wage,2942
531,2023-03,expense,1355
531,2023-03,wage,3338
532,2023-03,expense,1619
532,2023-03,wage,6839
533,2023-03,expense,1800
533,2023-03,wage,2930
534,2023-03,expense,1506
534,2023-03,wage,5854
535,2023-03,expense,1535
535,2023-03,wage,5538
536,2023-03,expense,1222
536,2023-03,wage,3331
537,2023-03,expense,1750
537,2023-03,wage,2429
538,2023-03,expense,1882
538,2023-03,wage,5778
540,2023-03,expense,1639
540,2023-03,wage,2401
542,2023-03,expense,1567
542,2023-03,wage,5827
543,2023-03,expense,1680
543,2023-03,wage,2914
544,2023-03,expense,1484
544,2023-03,wage,5688
545,2023-03,expense,1565
545,2023-03,wage,2931
546,2023-03,expense,1469
546,2023-03,wage,5755
547,2023-03,expense,1374
547,2023-03,wage,5745
548,2023-03,expense,1363
548,2023-03,wage,5495
549,2023-03,expense,1425
549,2023-03,wage,3318
550,2023-03,expense,1674
550,2023-03,wage,2891
551,2023-03,expense,1663
551,2023-03,wage,6572
552,2023-03,expense,1170
552,2023-03,wage,6607
554,2023-03,expense,1783
554,2023-03,wage,2848
555,2023-03,expense,1640
555,2023-03,wage,2792
556,2023-03,expense,2129
556,2023-03,wage,2649
557,2023-03,expense,1758
557,2023-03,wage,2755
559,2023-03,expense,1791
559,2023-03,wage,3429
560,2023-03,expense,1339
560,2023-03,wage,3286
561,2023-03,expense,1541
561,2023-03,wage,3256
562,2023-03,expense,1293
562,2023-03,wage,5691
563,2023-03,expense,2081
563,2023-03,wage,5206
564,2023-03,expense,1820
564,2023-03,wage,2602
565,2023-03,expense,1928
565,2023-03,wage,3214
566,2023-03,expense,1903
566,2023-03,wage,2787
569,2023-03,expense,1690
569,2023-03,wage,2698
570,2023-03,expense,1760
570,2023-03,wage,5381
571,2023-03,expense,1583
571,2023-03,wage,2672
573,2023-03,expense,1790
573,2023-03,wage,2322
576,2023-03,expense,1870
576,2023-03,wage,3556
578,2023-03,expense,1734
578,2023-03,wage,2299
579,2023-03,expense,2056
579,2023-03,wage,3392
581,2023-03,expense,1897
581,2023-03,wage,5909
582,2023-03,expense,1529
582,2023-03,wage,2669
583,2023-03,expense,1486
583,2023-03,wage,5445
584,2023-03,expense,1061
584,2023-03,wage,5483
585,2023-03,expense,1169
585,2023-03,wage,5375
586,2023-03,expense,1055
586,2023-03,wage,3264
587,2023-03,expense,1910
587,2023-03,wage,2497
588,2023-03,expense,1947
588,2023-03,wage,2590
590,2023-03,expense,1570
590,2023-03,wage,2566
591,2023-03,expense,1152
591,2023-03,wage,5307
592,2023-03,expense,1146
592,2023-03,wage,6321
593,2023-03,expense,1589
593,2023-03,wage,2283
594,2023-03,expense,1378
594,2023-03,wage,6229
596,2023-03,expense,1812
596,2023-03,wage,4740
597,2023-03,expense,1453
597,2023-03,wage,2580
598,2023-03,expense,1288
598,2023-03,wage,3228
600,2023-03,expense,1725
600,2023-03,wage,3770
601,2023-03,expense,1601
601,2023-03,wage,2494
606,2023-03,expense,1393
606,2023-03,wage,2490
607,2023-03,expense,1504
607,2023-03,wage,2412
608,2023-03,expense,1724
608,2023-03,wage,2404
609,2023-03,expense,1418
609,2023-03,wage,5284
610,2023-03,expense,1385
610,2023-03,wage,5415
612,2023-03,expense,1730
612,2023-03,wage,5058
613,2023-03,expense,1558
613,2023-03,wage,2396
614,2023-03,expense,1511
614,2023-03,wage,3184
616,2023-03,expense,1650
616,2023-03,wage,2393
618,2023-03,expense,1369
618,2023-03,wage,3031
619,2023-03,expense,1754
619,2023-03,wage,3020
620,2023-03,expense,1792
620,2023-03,wage,2724
622,2023-03,expense,2009
622,2023-03,wage,4846
623,2023-03,expense,1502
623,2023-03,wage,2381
624,2023-03,expense,1928
624,2023-03,wage,4817
625,2023-03,expense,1676
625,2023-03,wage,2405
626,2023-03,expense,1834
626,2023-03,wage,4495
627,2023-03,expense,1207
627,2023-03,wage,4884
630,2023-03,expense,1762
630,2023-03,wage,5034
631,2023-03,expense,1350
631,2023-03,wage,3130
632,2023-03,expense,1535
632,2023-03,wage,5047
633,2023-03,expense,1341
633,2023-03,wage,6044
635,2023-03,expense,1518
635,2023-03,wage,5375
636,2023-03,expense,1491
636,2023-03,wage,3109
637,2023-03,expense,1586
637,2023-03,wage,5022
638,2023-03,expense,1266
638,2023-03,wage,3018
640,2023-03,expense,1550
640,2023-03,wage,3589
642,2023-03,expense,1284
642,2023-03,wage,3016
644,2023-03,expense,1444
644,2023-03,wage,2857
645,2023-03,expense,1310
645,2023-03,wage,5950
646,2023-03,expense,1746
646,2023-03,wage,3916
648,2023-03,expense,1573
648,2023-03,wage,4922
649,2023-03,expense,1084
649,2023-03,wage,3016
650,2023-03,expense,2020
650,2023-03,wage,5252
651,2023-03,expense,1286
651,2023-03,wage,3015
652,2023-03,expense,1827
652,2023-03,wage,3356
654,2023-03,expense,1997
654,2023-03,wage,3621
656,2023-03,expense,1283
656,2023-03,wage,4915
659,2023-03,expense,1916
659,2023-03,wage,4741
660,2023-03,expense,1765
660,2023-03,wage,4551
661,2023-03,expense,1245
661,2023-03,wage,2955
662,2023-03,expense,1252
662,2023-03,wage,5829
664,2023-03,expense,1307
664,2023-03,wage,2940
665,2023-03,expense,2098
665,2023-03,wage,2799
666,2023-03,expense,1330
666,2023-03,wage,4849
667,2023-03,expense,1429
667,2023-03,wage,2926
669,2023-03,expense,1304
669,2023-03,wage,2912
671,2023-03,expense,1324
671,2023-03,wage,2883
672,2023-03,expense,979
672,2023-03,wage,4491
673,2023-03,expense,846
673,2023-03,wage,2190
674,2023-03,expense,1129
674,2023-03,wage,2164
675,2023-03,expense,1217
675,2023-03,wage,2109
676,2023-03,expense,681
676,2023-03,wage,2883
677,2023-03,expense,1032
677,2023-03,wage,2856
678,2023-03,expense,1406
678,2023-03,wage,2371
679,2023-03,expense,1300
679,2023-03,wage,2203
680,2023-03,expense,964
680,2023-03,wage,2181
681,2023-03,expense,1189
681,2023-03,wage,2121
682,2023-03,expense,1306
682,2023-03,wage,2084
683,2023-03,expense,789
683,2023-03,wage,5890
684,2023-03,expense,1158
684,2023-03,wage,4843
685,2023-03,expense,1115
685,2023-03,wage,4364
686,2023-03,expense,1211
686,2023-03,wage,3034
687,2023-03,expense,1344
687,2023-03,wage,1840
688,2023-03,expense,1016
688,2023-03,wage,1988
689,2023-03,expense,976
689,2023-03,wage,4218
690,2023-03,expense,1121
690,2023-03,wage,2114
691,2023-03,expense,1208
691,2023-03,wage,4669
692,2023-03,expense,1057
692,2023-03,wage,4594
693,2023-03,expense,1108
693,2023-03,wage,2034
694,2023-03,expense,1047
694,2023-03,wage,2009
695,2023-03,expense,1031
695,2023-03,wage,4197
696,2023-03,expense,1109
696,2023-03,wage,4105
697,2023-03,expense,1527
697,2023-03,wage,1840
698,2023-03,expense,797
698,2023-03,wage,4083
699,2023-03,expense,534
699,2023-03,wage,2706
700,2023-03,expense,1275
700,2023-03,wage,1958
701,2023-03,expense,1029
701,2023-03,wage,2017
702,2023-03,expense,501
702,2023-03,wage,4793
703,2023-03,expense,1202
703,2023-03,wage,1942
704,2023-03,expense,1346
704,2023-03,wage,1840
705,2023-03,expense,1387
705,2023-03,wage,1859
706,2023-03,expense,1128
706,2023-03,wage,1934
707,2023-03,expense,545
707,2023-03,wage,2837
708,2023-03,expense,1127
708,2023-03,wage,1916
709,2023-03,expense,831
709,2023-03,wage,2819
710,2023-03,expense,767
710,2023-03,wage,4723
711,2023-03,expense,555
711,2023-03,wage,3983
712,2023-03,expense,564
712,2023-03,wage,2814
713,2023-03,expense,555
713,2023-03,wage,4715
714,2023-03,expense,1452
714,2023-03,wage,3902
715,2023-03,expense,1302
715,2023-03,wage,4291
716,2023-03,expense,755
716,2023-03,wage,4710
717,2023-03,expense,578
717,2023-03,wage,2781
718,2023-03,expense,837
718,2023-03,wage,3072
719,2023-03,expense,1437
719,2023-03,wage,1840
720,2023-03,expense,1764
720,2023-03,wage,1962
721,2023-03,expense,617
721,2023-03,wage,4654
722,2023-03,expense,1034
722,2023-03,wage,1906
723,2023-03,expense,582
723,2023-03,wage,2766
724,2023-03,expense,860
724,2023-03,wage,2127
725,2023-03,expense,1302
725,2023-03,wage,1914
726,2023-03,expense,1302
726,2023-03,wage,1891
727,2023-03,expense,1491
727,2023-03,wage,3590
728,2023-03,expense,1180
728,2023-03,wage,1910
729,2023-03,expense,1085
729,2023-03,wage,1848
730,2023-03,expense,1537
730,2023-03,wage,1840
731,2023-03,expense,1043
731,2023-03,wage,4057
732,2023-03,expense,1094
732,2023-03,wage,5697
733,2023-03,expense,1105
733,2023-03,wage,2059
734,2023-03,expense,1095
734,2023-03,wage,3732
735,2023-03,expense,663
735,2023-03,wage,2028
736,2023-03,expense,1233
736,2023-03,wage,2782
737,2023-03,expense,1274
737,2023-03,wage,3319
738,2023-03,expense,1466
738,2023-03,wage,2365
739,2023-03,expense,1102
739,2023-03,wage,1840
740,2023-03,expense,1337
740,2023-03,wage,1766
741,2023-03,expense,771
741,2023-03,wage,2771
742,2023-03,expense,900
742,2023-03,wage,2739
743,2023-03,expense,829
743,2023-03,wage,4654
744,2023-03,expense,942
744,2023-03,wage,1844
745,2023-03,expense,1324
745,2023-03,wage,2755
746,2023-03,expense,1014
746,2023-03,wage,1840
747,2023-03,expense,1527
747,2023-03,wage,2726
748,2023-03,expense,732
748,2023-03,wage,3663
749,2023-03,expense,555
749,2023-03,wage,2720
750,2023-03,expense,592
750,2023-03,wage,4428
751,2023-03,expense,1517
751,2023-03,wage,3863
752,2023-03,expense,742
752,2023-03,wage,4117
753,2023-03,expense,898
753,2023-03,wage,3724
754,2023-03,expense,586
754,2023-03,wage,4547
755,2023-03,expense,1118
755,2023-03,wage,1840
758,2023-03,expense,1573
758,2023-03,wage,2463
759,2023-03,expense,1583
759,2023-03,wage,2435
763,2023-03,expense,1495
763,2023-03,wage,5504
764,2023-03,expense,1534
764,2023-03,wage,2654
765,2023-03,expense,2259
765,2023-03,wage,5254
766,2023-03,expense,1640
766,2023-03,wage,2606
767,2023-03,expense,1336
767,2023-03,wage,2665
769,2023-03,expense,1631
769,2023-03,wage,5705
770,2023-03,expense,1625
770,2023-03,wage,4382
772,2023-03,expense,1814
772,2023-03,wage,3298
775,2023-03,expense,1634
775,2023-03,wage,2565
776,2023-03,expense,1517
776,2023-03,wage,4492
777,2023-03,expense,1840
777,2023-03,wage,2624
778,2023-03,expense,1691
778,2023-03,wage,2354
779,2023-03,expense,1327
779,2023-03,wage,2621
781,2023-03,expense,1858
781,2023-03,wage,2385
782,2023-03,expense,1668
782,2023-03,wage,3541
783,2023-03,expense,1455
783,2023-03,wage,2562
784,2023-03,expense,1549
784,2023-03,wage,2534
786,2023-03,expense,1107
786,2023-03,wage,2611
787,2023-03,expense,1279
787,2023-03,wage,2596
788,2023-03,expense,1526
788,2023-03,wage,2554
795,2023-03,expense,1803
795,2023-03,wage,2527
796,2023-03,expense,1552
796,2023-03,wage,2550
797,2023-03,expense,1658
797,2023-03,wage,2423
798,2023-03,expense,1643
798,2023-03,wage,3395
800,2023-03,expense,1376
800,2023-03,wage,5637
801,2023-03,expense,1558
801,2023-03,wage,5437
803,2023-03,expense,1313
803,2023-03,wage,2593
804,2023-03,expense,1563
804,2023-03,wage,2503
805,2023-03,expense,1508
805,2023-03,wage,2577
807,2023-03,expense,1082
807,2023-03,wage,2570
809,2023-03,expense,1552
809,2023-03,wage,2501
810,2023-03,expense,1254
810,2023-03,wage,2568
811,2023-03,expense,1892
811,2023-03,wage,5489
812,2023-03,expense,1687
812,2023-03,wage,2500
813,2023-03,expense,1673
813,2023-03,wage,2340
814,2023-03,expense,1606
814,2023-03,wage,4401
815,2023-03,expense,1739
815,2023-03,wage,2452
819,2023-03,expense,1457
819,2023-03,wage,5396
820,2023-03,expense,1125
820,2023-03,wage,4491
821,2023-03,expense,1242
821,2023-03,wage,2563
822,2023-03,expense,1776
822,2023-03,wage,2433
823,2023-03,expense,1326
823,2023-03,wage,5333
826,2023-03,expense,1655
826,2023-03,wage,5175
829,2023-03,expense,1214
829,2023-03,wage,2565
830,2023-03,expense,1304
830,2023-03,wage,4416
833,2023-03,expense,1085
833,2023-03,wage,2548
835,2023-03,expense,1951
835,2023-03,wage,4010
836,2023-03,expense,1556
836,2023-03,wage,2515
837,2023-03,expense,1470
837,2023-03,wage,2509
838,2023-03,expense,1592
838,2023-03,wage,4387
840,2023-03,expense,1718
840,2023-03,wage,4146
841,2023-03,expense,1800
841,2023-03,wage,5067
843,2023-03,expense,1577
843,2023-03,wage,3253
844,2023-03,expense,1621
844,2023-03,wage,4335
845,2023-03,expense,1200
845,2023-03,wage,2491
848,2023-03,expense,1608
848,2023-03,wage,5115
849,2023-03,expense,1777
849,2023-03,wage,3468
850,2023-03,expense,1513
850,2023-03,wage,4159
851,2023-03,expense,2098
851,2023-03,wage,3932
852,2023-03,expense,2345
852,2023-03,wage,2368
854,2023-03,expense,1548
854,2023-03,wage,4366
857,2023-03,expense,1821
857,2023-03,wage,3283
861,2023-03,expense,1342
861,2023-03,wage,4135
863,2023-03,expense,2192
863,2023-03,wage,3994
865,2023-03,expense,1427
865,2023-03,wage,2473
866,2023-03,expense,2076
866,2023-03,wage,3619
868,2023-03,expense,1587
868,2023-03,wage,4047
869,2023-03,expense,1583
869,2023-03,wage,5106
870,2023-03,expense,1764
870,2023-03,wage,3379
871,2023-03,expense,1248
871,2023-03,wage,5106
873,2023-03,expense,1399
873,2023-03,wage,4291
874,2023-03,expense,1967
874,2023-03,wage,3844
877,2023-03,expense,1561
877,2023-03,wage,4132
878,2023-03,expense,1420
878,2023-03,wage,4025
879,2023-03,expense,1642
879,2023-03,wage,4046
880,2023-03,expense,1356
880,2023-03,wage,4088
881,2023-03,expense,1920
881,2023-03,wage,3670
882,2023-03,expense,1408
882,2023-03,wage,5033
888,2023-03,expense,1721
888,2023-03,wage,5033
889,2023-03,expense,1120
889,2023-03,wage,4169
890,2023-03,expense,2306
890,2023-03,wage,4500
891,2023-03,expense,1840
891,2023-03,wage,4773
893,2023-03,expense,1541
893,2023-03,wage,4277
894,2023-03,expense,1656
894,2023-03,wage,3744
895,2023-03,expense,1603
895,2023-03,wage,3658
898,2023-03,expense,1461
898,2023-03,wage,4112
899,2023-03,expense,1519
899,2023-03,wage,4008
903,2023-03,expense,1354
903,2023-03,wage,4082
904,2023-03,expense,1345
904,2023-03,wage,4078
905,2023-03,expense,1829
905,2023-03,wage,3589
906,2023-03,expense,1725
906,2023-03,wage,2550
908,2023-03,expense,1526
908,2023-03,wage,3577
910,2023-03,expense,1665
910,2023-03,wage,3507
912,2023-03,expense,2468
912,2023-03,wage,3796
913,2023-03,expense,1209
913,2023-03,wage,4068
914,2023-03,expense,1486
914,2023-03,wage,4912
915,2023-03,expense,1916
915,2023-03,wage,2902
916,2023-03,expense,1600
916,2023-03,wage,3499
917,2023-03,expense,1645
917,2023-03,wage,3498
918,2023-03,expense,1459
918,2023-03,wage,4306
921,2023-03,expense,1663
921,2023-03,wage,3340
922,2023-03,expense,1307
922,2023-03,wage,4046
926,2023-03,expense,556
926,2023-03,wage,2371
927,2023-03,expense,579
927,2023-03,wage,3998
928,2023-03,expense,1098
928,2023-03,wage,3155
929,2023-03,expense,1329
929,2023-03,wage,1859
930,2023-03,expense,571
930,2023-03,wage,2348
931,2023-03,expense,1531
931,2023-03,wage,2010
932,2023-03,expense,1066
932,2023-03,wage,2130
933,2023-03,expense,1053
933,2023-03,wage,2336
934,2023-03,expense,1083
934,2023-03,wage,4335
935,2023-03,expense,1230
935,2023-03,wage,2103
936,2023-03,expense,1162
936,2023-03,wage,3930
937,2023-03,expense,947
937,2023-03,wage,3930
938,2023-03,expense,1228
938,2023-03,wage,1760
939,2023-03,expense,1479
939,2023-03,wage,1760
940,2023-03,expense,1121
940,2023-03,wage,2916
941,2023-03,expense,1617
941,2023-03,wage,3249
942,2023-03,expense,1476
942,2023-03,wage,2081
943,2023-03,expense,1074
943,2023-03,wage,3404
944,2023-03,expense,1287
944,2023-03,wage,3045
945,2023-03,expense,1481
945,2023-03,wage,2971
946,2023-03,expense,827
946,2023-03,wage,2333
947,2023-03,expense,868
947,2023-03,wage,2332
948,2023-03,expense,1521
948,2023-03,wage,2800
949,2023-03,expense,1228
949,2023-03,wage,2119
950,2023-03,expense,738
950,2023-03,wage,3909
951,2023-03,expense,1580
951,2023-03,wage,2277
952,2023-03,expense,938
952,2023-03,wage,2330
953,2023-03,expense,1484
953,2023-03,wage,2414
954,2023-03,expense,1175
954,2023-03,wage,3306
955,2023-03,expense,1004
955,2023-03,wage,4255
956,2023-03,expense,861
956,2023-03,wage,4077
957,2023-03,expense,1061
957,2023-03,wage,2093
958,2023-03,expense,893
958,2023-03,wage,3927
959,2023-03,expense,1076
959,2023-03,wage,1993
960,2023-03,expense,1343
960,2023-03,wage,1843
961,2023-03,expense,575
961,2023-03,wage,4002
962,2023-03,expense,1351
962,2023-03,wage,1840
963,2023-03,expense,564
963,2023-03,wage,2328
964,2023-03,expense,1504
964,2023-03,wage,1942
965,2023-03,expense,579
965,2023-03,wage,2305
966,2023-03,expense,574
966,2023-03,wage,1840
967,2023-03,expense,1561
967,2023-03,wage,1840
968,2023-03,expense,1460
968,2023-03,wage,1859
969,2023-03,expense,1012
969,2023-03,wage,3848
970,2023-03,expense,1346
970,2023-03,wage,2278
971,2023-03,expense,1001
971,2023-03,wage,2080
972,2023-03,expense,1096
972,2023-03,wage,2026
973,2023-03,expense,1081
973,2023-03,wage,3830
974,2023-03,expense,1178
974,2023-03,wage,3046
975,2023-03,expense,822
975,2023-03,wage,2273
976,2023-03,expense,741
976,2023-03,wage,3790
977,2023-03,expense,1041
977,2023-03,wage,3033
978,2023-03,expense,1036
978,2023-03,wage,2008
979,2023-03,expense,855
979,2023-03,wage,2004
980,2023-03,expense,1212
980,2023-03,wage,2021
981,2023-03,expense,964
981,2023-03,wage,1917
982,2023-03,expense,906
982,2023-03,wage,3726
983,2023-03,expense,745
983,2023-03,wage,4118
984,2023-03,expense,1413
984,2023-03,wage,1840
985,2023-03,expense,939
985,2023-03,wage,2281
986,2023-03,expense,1107
986,2023-03,wage,3607
987,2023-03,expense,715
987,2023-03,wage,3642
988,2023-03,expense,954
988,2023-03,wage,2277
989,2023-03,expense,1262
989,2023-03,wage,1872
990,2023-03,expense,1573
990,2023-03,wage,1840
991,2023-03,expense,1507
991,2023-03,wage,1760
992,2023-03,expense,1174
992,2023-03,wage,3591
993,2023-03,expense,1567
993,2023-03,wage,2185
994,2023-03,expense,1418
994,2023-03,wage,1859
995,2023-03,expense,1222
995,2023-03,wage,1859
996,2023-03,expense,1236
996,2023-03,wage,1840
997,2023-03,expense,1102
997,2023-03,wage,4061
998,2023-03,expense,1037
998,2023-03,wage,2969
999,2023-03,expense,1317
999,2023-03,wage,3552
1000,2023-03,expense,1605
1000,2023-03,wage,2323
1001,2023-03,expense,721
1001,2023-03,wage,3742
1002,2023-03,expense,979
1002,2023-03,wage,2256
1003,2023-03,expense,1049
1003,2023-03,wage,1840
1004,2023-03,expense,1217
1004,2023-03,wage,2250
1005,2023-03,expense,1066
1005,2023-03,wage,2789
1006,2023-03,expense,1177
1006,2023-03,wage,1840
1007,2023-03,expense,1627
1007,2023-03,wage,1840
1008,2023-03,expense,837
1008,2023-03,wage,3778
1009,2023-03,expense,1424
1009,2023-03,wage,1859
1010,2023-03,expense,1683
1010,2023-03,wage,2220
0,2023-04,expense,969
0,2023-04,wage,8226
1,2023-04,expense,1306
1,2023-04,wage,7228
2,2023-04,expense,1106
2,2023-04,wage,6335
3,2023-04,expense,1149
3,2023-04,wage,6123
4,2023-04,expense,1790
4,2023-04,wage,7938
5,2023-04,expense,1201
5,2023-04,wage,1600
6,2023-04,expense,1437
6,2023-04,wage,1790
7,2023-04,expense,2042
7,2023-04,wage,5375
8,2023-04,expense,2055
8,2023-04,wage,3189
9,2023-04,expense,1313
9,2023-04,wage,11467
10,2023-04,expense,1233
10,2023-04,wage,5912
11,2023-04,expense,1337
11,2023-04,wage,6581
12,2023-04,expense,1243
12,2023-04,wage,6280
13,2023-04,expense,2302
13,2023-04,wage,5415
14,2023-04,expense,1934
14,2023-04,wage,6382
15,2023-04,expense,1061
15,2023-04,wage,6199
16,2023-04,expense,1312
16,2023-04,wage,8745
17,2023-04,expense,1031
17,2023-04,wage,16000
18,2023-04,expense,1402
18,2023-04,wage,16000
19,2023-04,expense,1462
19,2023-04,wage,8162
20,2023-04,expense,1379
20,2023-04,wage,5312
21,2023-04,expense,1483
21,2023-04,wage,2305
22,2023-04,expense,1776
22,2023-04,wage,3164
23,2023-04,expense,1532
23,2023-04,wage,5099
24,2023-04,expense,1158
24,2023-04,wage,7260
25,2023-04,expense,1153
25,2023-04,wage,5200
26,2023-04,expense,1450
26,2023-04,wage,4882
27,2023-04,expense,1296
27,2023-04,wage,5572
28,2023-04,expense,1225
28,2023-04,wage,12333
29,2023-04,expense,1185
29,2023-04,wage,4067
30,2023-04,expense,1550
30,2023-04,wage,1944
31,2023-04,expense,1227
31,2023-04,wage,13430
32,2023-04,expense,1022
32,2023-04,wage,5424
33,2023-04,expense,1112
33,2023-04,wage,10936
34,2023-04,expense,1887
34,2023-04,wage,3859
35,2023-04,expense,1840
35,2023-04,wage,1836
36,2023-04,expense,1157
36,2023-04,wage,13277
37,2023-04,expense,1429
37,2023-04,wage,5419
38,2023-04,expense,1660
38,2023-04,wage,4502
39,2023-04,expense,1608
39,2023-04,wage,3637
40,2023-04,expense,1524
40,2023-04,wage,2074
41,2023-04,expense,1601
41,2023-04,wage,1751
42,2023-04,expense,1205
42,2023-04,wage,5235
